"PUBLISHER","AD_FORMAT","DEVICE_TYPE","GEO_METRO","IMPRESSIONS","PURCHASES","PURCHASE_RATE_PCT","YIELD_MULTIPLIER","BID_MULTIPLIER","FLOOR_TIER"
"bbc.com","video",5,"Miami",461,2,0.434,0.4,0.4,"DISCOUNT"
"espn.com","video",2,"Dallas-Ft. Worth",471,2,0.425,0.4,0.4,"DISCOUNT"
"nytimes.com","banner",5,"Philadelphia",940,4,0.426,0.4,0.4,"DISCOUNT"
"weather.com","native",5,"New York",461,2,0.434,0.4,0.4,"DISCOUNT"
"cnet.com","banner",6,"Miami",937,4,0.427,0.4,0.4,"DISCOUNT"
"buzzfeed.com","native",6,"Miami",466,2,0.429,0.4,0.4,"DISCOUNT"
"variety.com","banner",4,"Philadelphia",937,4,0.427,0.4,0.4,"DISCOUNT"
"techcrunch.com","native",2,"New York",466,2,0.429,0.4,0.4,"DISCOUNT"
"cnet.com","native",2,"Denver",460,2,0.435,0.4,0.4,"DISCOUNT"
"washingtonpost.com","banner",7,"Philadelphia",1018,6,0.589,0.55,0.55,"DISCOUNT"
"nytimes.com","video",6,"Denver",509,3,0.589,0.55,0.55,"DISCOUNT"
"tmz.com","native",5,"Dallas-Ft. Worth",511,3,0.587,0.55,0.55,"DISCOUNT"
"theverge.com","native",2,"Philadelphia",507,3,0.592,0.55,0.55,"DISCOUNT"
"forbes.com","banner",7,"New York",1013,6,0.592,0.55,0.55,"DISCOUNT"
"espn.com","banner",5,"Los Angeles",1019,6,0.589,0.55,0.55,"DISCOUNT"
"washingtonpost.com","banner",7,"Atlanta",1008,6,0.595,0.55,0.55,"DISCOUNT"
"people.com","video",5,"Atlanta",509,3,0.589,0.55,0.55,"DISCOUNT"
"cnet.com","video",5,"Phoenix",511,3,0.587,0.55,0.55,"DISCOUNT"
"forbes.com","banner",2,"Phoenix",1009,6,0.595,0.55,0.55,"DISCOUNT"
"buzzfeed.com","native",1,"Denver",507,3,0.592,0.55,0.55,"DISCOUNT"
"tmz.com","video",6,"Phoenix",507,3,0.592,0.55,0.55,"DISCOUNT"
"buzzfeed.com","video",2,"Miami",504,3,0.595,0.55,0.55,"DISCOUNT"
"tmz.com","native",6,"Miami",521,3,0.576,0.54,0.54,"DISCOUNT"
"theverge.com","native",6,"Chicago",515,3,0.583,0.54,0.54,"DISCOUNT"
"weather.com","native",6,"Phoenix",517,3,0.58,0.54,0.54,"DISCOUNT"
"foxnews.com","native",6,"Dallas-Ft. Worth",514,3,0.584,0.54,0.54,"DISCOUNT"
"foxnews.com","native",4,"Dallas-Ft. Worth",528,3,0.568,0.53,0.53,"DISCOUNT"
"theverge.com","video",6,"Phoenix",532,3,0.564,0.53,0.53,"DISCOUNT"
"techcrunch.com","banner",3,"Chicago",896,5,0.558,0.52,0.52,"DISCOUNT"
"variety.com","banner",1,"New York",896,5,0.558,0.52,0.52,"DISCOUNT"
"theverge.com","banner",4,"Philadelphia",892,5,0.561,0.52,0.52,"DISCOUNT"
"cnn.com","banner",5,"Dallas-Ft. Worth",894,5,0.559,0.52,0.52,"DISCOUNT"
"theverge.com","banner",1,"Phoenix",899,5,0.556,0.52,0.52,"DISCOUNT"
"forbes.com","banner",7,"Chicago",899,5,0.556,0.52,0.52,"DISCOUNT"
"weather.com","banner",4,"Philadelphia",895,5,0.559,0.52,0.52,"DISCOUNT"
"espn.com","banner",5,"Denver",917,5,0.545,0.51,0.51,"DISCOUNT"
"techcrunch.com","banner",5,"New York",911,5,0.549,0.51,0.51,"DISCOUNT"
"theverge.com","banner",4,"Phoenix",918,5,0.545,0.51,0.51,"DISCOUNT"
"weather.com","banner",1,"Atlanta",918,5,0.545,0.51,0.51,"DISCOUNT"
"washingtonpost.com","banner",6,"Phoenix",915,5,0.546,0.51,0.51,"DISCOUNT"
"variety.com","banner",3,"Philadelphia",907,5,0.551,0.51,0.51,"DISCOUNT"
"washingtonpost.com","banner",5,"New York",915,5,0.546,0.51,0.51,"DISCOUNT"
"tmz.com","banner",6,"Houston",913,5,0.548,0.51,0.51,"DISCOUNT"
"washingtonpost.com","banner",4,"Phoenix",911,5,0.549,0.51,0.51,"DISCOUNT"
"washingtonpost.com","banner",1,"Chicago",909,5,0.55,0.51,0.51,"DISCOUNT"
"techcrunch.com","banner",7,"Phoenix",908,5,0.551,0.51,0.51,"DISCOUNT"
"cnn.com","banner",7,"Houston",907,5,0.551,0.51,0.51,"DISCOUNT"
"cnet.com","banner",3,"Los Angeles",933,5,0.536,0.5,0.5,"DISCOUNT"
"cnn.com","banner",4,"Los Angeles",933,5,0.536,0.5,0.5,"DISCOUNT"
"techcrunch.com","banner",4,"Philadelphia",924,5,0.541,0.5,0.5,"DISCOUNT"
"people.com","banner",5,"Philadelphia",932,5,0.536,0.5,0.5,"DISCOUNT"
"techcrunch.com","banner",1,"Phoenix",924,5,0.541,0.5,0.5,"DISCOUNT"
"nytimes.com","banner",5,"New York",929,5,0.538,0.5,0.5,"DISCOUNT"
"cnn.com","banner",5,"Miami",956,2,0.209,0.19,0.3,"DISCOUNT"
"techcrunch.com","banner",2,"New York",993,2,0.201,0.19,0.3,"DISCOUNT"
"buzzfeed.com","banner",2,"Phoenix",984,2,0.203,0.19,0.3,"DISCOUNT"
"foxnews.com","video",2,"Denver",502,1,0.199,0.19,0.3,"DISCOUNT"
"buzzfeed.com","banner",2,"Denver",982,2,0.204,0.19,0.3,"DISCOUNT"
"nytimes.com","native",2,"Miami",485,1,0.206,0.19,0.3,"DISCOUNT"
"cnn.com","video",2,"Miami",492,1,0.203,0.19,0.3,"DISCOUNT"
"tmz.com","banner",6,"Dallas-Ft. Worth",989,2,0.202,0.19,0.3,"DISCOUNT"
"forbes.com","banner",6,"Denver",979,2,0.204,0.19,0.3,"DISCOUNT"
"tmz.com","banner",6,"New York",956,2,0.209,0.19,0.3,"DISCOUNT"
"techcrunch.com","banner",6,"Phoenix",956,2,0.209,0.19,0.3,"DISCOUNT"
"forbes.com","native",6,"Miami",491,1,0.204,0.19,0.3,"DISCOUNT"
"forbes.com","native",2,"Atlanta",478,1,0.209,0.19,0.3,"DISCOUNT"
"bbc.com","video",6,"Denver",503,1,0.199,0.19,0.3,"DISCOUNT"
"variety.com","banner",5,"Phoenix",959,2,0.209,0.19,0.3,"DISCOUNT"
"buzzfeed.com","banner",4,"Atlanta",961,2,0.208,0.19,0.3,"DISCOUNT"
"cnn.com","banner",1,"Philadelphia",977,2,0.205,0.19,0.3,"DISCOUNT"
"foxnews.com","banner",4,"Los Angeles",989,2,0.202,0.19,0.3,"DISCOUNT"
"people.com","banner",6,"Phoenix",1001,2,0.2,0.19,0.3,"DISCOUNT"
"variety.com","video",2,"Los Angeles",496,1,0.202,0.19,0.3,"DISCOUNT"
"forbes.com","video",2,"Dallas-Ft. Worth",503,1,0.199,0.19,0.3,"DISCOUNT"
"weather.com","banner",2,"Chicago",957,2,0.209,0.19,0.3,"DISCOUNT"
"buzzfeed.com","native",6,"Phoenix",478,1,0.209,0.19,0.3,"DISCOUNT"
"cnet.com","banner",6,"Atlanta",969,2,0.206,0.19,0.3,"DISCOUNT"
"variety.com","video",2,"Denver",483,1,0.207,0.19,0.3,"DISCOUNT"
"tmz.com","native",6,"Los Angeles",494,1,0.202,0.19,0.3,"DISCOUNT"
"cnet.com","video",2,"Houston",487,1,0.205,0.19,0.3,"DISCOUNT"
"cnet.com","banner",5,"Phoenix",959,2,0.209,0.19,0.3,"DISCOUNT"
"buzzfeed.com","video",6,"Philadelphia",498,1,0.201,0.19,0.3,"DISCOUNT"
"tmz.com","video",2,"Philadelphia",479,1,0.209,0.19,0.3,"DISCOUNT"
"washingtonpost.com","banner",5,"Atlanta",965,2,0.207,0.19,0.3,"DISCOUNT"
"bbc.com","video",6,"New York",491,1,0.204,0.19,0.3,"DISCOUNT"
"buzzfeed.com","native",2,"Phoenix",495,1,0.202,0.19,0.3,"DISCOUNT"
"tmz.com","banner",3,"Chicago",971,2,0.206,0.19,0.3,"DISCOUNT"
"bbc.com","video",2,"Atlanta",527,1,0.19,0.18,0.3,"DISCOUNT"
"variety.com","video",2,"Dallas-Ft. Worth",508,1,0.197,0.18,0.3,"DISCOUNT"
"tmz.com","video",5,"Chicago",522,1,0.192,0.18,0.3,"DISCOUNT"
"cnet.com","banner",2,"Miami",1023,2,0.196,0.18,0.3,"DISCOUNT"
"bbc.com","video",2,"Miami",519,1,0.193,0.18,0.3,"DISCOUNT"
"bbc.com","native",2,"Philadelphia",526,1,0.19,0.18,0.3,"DISCOUNT"
"foxnews.com","banner",6,"Los Angeles",1012,2,0.198,0.18,0.3,"DISCOUNT"
"theverge.com","video",2,"Philadelphia",534,1,0.187,0.17,0.3,"DISCOUNT"
"forbes.com","native",1,"Phoenix",486,6,1.235,1.15,1.15,"STANDARD"
"foxnews.com","native",7,"Miami",485,6,1.237,1.15,1.15,"STANDARD"
"forbes.com","video",6,"Houston",486,6,1.235,1.15,1.15,"STANDARD"
"espn.com","video",5,"Phoenix",486,6,1.235,1.15,1.15,"STANDARD"
"weather.com","native",2,"Miami",484,6,1.24,1.15,1.15,"STANDARD"
"bbc.com","video",3,"New York",484,6,1.24,1.15,1.15,"STANDARD"
"bbc.com","video",7,"Chicago",484,6,1.24,1.15,1.15,"STANDARD"
"tmz.com","native",3,"Dallas-Ft. Worth",487,6,1.232,1.15,1.15,"STANDARD"
"techcrunch.com","video",6,"Dallas-Ft. Worth",487,6,1.232,1.15,1.15,"STANDARD"
"foxnews.com","video",3,"Denver",491,6,1.222,1.14,1.14,"STANDARD"
"washingtonpost.com","banner",6,"Los Angeles",982,12,1.222,1.14,1.14,"STANDARD"
"washingtonpost.com","video",5,"Phoenix",491,6,1.222,1.14,1.14,"STANDARD"
"foxnews.com","banner",3,"Houston",980,12,1.224,1.14,1.14,"STANDARD"
"techcrunch.com","video",5,"Phoenix",490,6,1.224,1.14,1.14,"STANDARD"
"nytimes.com","video",7,"New York",491,6,1.222,1.14,1.14,"STANDARD"
"bbc.com","native",6,"Chicago",492,6,1.22,1.14,1.14,"STANDARD"
"bbc.com","native",7,"Houston",488,6,1.23,1.14,1.14,"STANDARD"
"washingtonpost.com","video",2,"Dallas-Ft. Worth",490,6,1.224,1.14,1.14,"STANDARD"
"cnet.com","native",6,"Chicago",492,6,1.22,1.14,1.14,"STANDARD"
"weather.com","video",6,"Miami",489,6,1.227,1.14,1.14,"STANDARD"
"techcrunch.com","native",5,"Houston",492,6,1.22,1.14,1.14,"STANDARD"
"techcrunch.com","video",7,"Philadelphia",489,6,1.227,1.14,1.14,"STANDARD"
"bbc.com","video",4,"Denver",492,6,1.22,1.14,1.14,"STANDARD"
"forbes.com","video",1,"Los Angeles",489,6,1.227,1.14,1.14,"STANDARD"
"buzzfeed.com","native",1,"Miami",493,6,1.217,1.13,1.13,"STANDARD"
"tmz.com","native",4,"Denver",494,6,1.215,1.13,1.13,"STANDARD"
"tmz.com","native",7,"Miami",494,6,1.215,1.13,1.13,"STANDARD"
"buzzfeed.com","banner",4,"Miami",992,12,1.21,1.13,1.13,"STANDARD"
"techcrunch.com","native",2,"Houston",494,6,1.215,1.13,1.13,"STANDARD"
"tmz.com","video",5,"Philadelphia",493,6,1.217,1.13,1.13,"STANDARD"
"techcrunch.com","native",7,"Atlanta",496,6,1.21,1.13,1.13,"STANDARD"
"foxnews.com","video",4,"New York",495,6,1.212,1.13,1.13,"STANDARD"
"techcrunch.com","native",5,"New York",496,6,1.21,1.13,1.13,"STANDARD"
"buzzfeed.com","native",6,"Los Angeles",494,6,1.215,1.13,1.13,"STANDARD"
"variety.com","video",1,"Chicago",493,6,1.217,1.13,1.13,"STANDARD"
"tmz.com","video",1,"Philadelphia",493,6,1.217,1.13,1.13,"STANDARD"
"espn.com","banner",3,"Philadelphia",910,11,1.209,1.13,1.13,"STANDARD"
"variety.com","native",7,"Phoenix",495,6,1.212,1.13,1.13,"STANDARD"
"weather.com","banner",5,"Los Angeles",955,7,0.733,0.68,0.68,"DISCOUNT"
"cnn.com","banner",3,"New York",963,7,0.727,0.68,0.68,"DISCOUNT"
"washingtonpost.com","banner",1,"Denver",962,7,0.728,0.68,0.68,"DISCOUNT"
"people.com","banner",1,"Chicago",963,7,0.727,0.68,0.68,"DISCOUNT"
"bbc.com","banner",7,"Philadelphia",960,7,0.729,0.68,0.68,"DISCOUNT"
"people.com","banner",3,"Phoenix",959,7,0.73,0.68,0.68,"DISCOUNT"
"people.com","banner",2,"Miami",960,7,0.729,0.68,0.68,"DISCOUNT"
"tmz.com","banner",1,"Miami",970,7,0.722,0.67,0.67,"DISCOUNT"
"washingtonpost.com","banner",3,"Miami",974,7,0.719,0.67,0.67,"DISCOUNT"
"nytimes.com","banner",5,"Los Angeles",979,7,0.715,0.67,0.67,"DISCOUNT"
"cnn.com","banner",3,"Philadelphia",970,7,0.722,0.67,0.67,"DISCOUNT"
"nytimes.com","banner",4,"Miami",970,7,0.722,0.67,0.67,"DISCOUNT"
"espn.com","banner",1,"Denver",978,7,0.716,0.67,0.67,"DISCOUNT"
"buzzfeed.com","banner",1,"Atlanta",977,7,0.716,0.67,0.67,"DISCOUNT"
"cnet.com","banner",4,"Denver",971,7,0.721,0.67,0.67,"DISCOUNT"
"techcrunch.com","banner",7,"Philadelphia",966,7,0.725,0.67,0.67,"DISCOUNT"
"cnn.com","banner",1,"Atlanta",972,7,0.72,0.67,0.67,"DISCOUNT"
"bbc.com","banner",5,"Denver",970,7,0.722,0.67,0.67,"DISCOUNT"
"variety.com","banner",7,"Denver",973,7,0.719,0.67,0.67,"DISCOUNT"
"cnn.com","banner",5,"Houston",974,7,0.719,0.67,0.67,"DISCOUNT"
"bbc.com","banner",3,"Denver",971,7,0.721,0.67,0.67,"DISCOUNT"
"techcrunch.com","banner",1,"New York",973,7,0.719,0.67,0.67,"DISCOUNT"
"variety.com","banner",7,"Miami",966,7,0.725,0.67,0.67,"DISCOUNT"
"theverge.com","banner",4,"Miami",978,7,0.716,0.67,0.67,"DISCOUNT"
"buzzfeed.com","banner",1,"New York",974,7,0.719,0.67,0.67,"DISCOUNT"
"nytimes.com","banner",4,"Phoenix",994,7,0.704,0.66,0.66,"DISCOUNT"
"buzzfeed.com","native",2,"Philadelphia",422,3,0.711,0.66,0.66,"DISCOUNT"
"cnet.com","banner",5,"Miami",992,7,0.706,0.66,0.66,"DISCOUNT"
"forbes.com","banner",7,"Houston",984,7,0.711,0.66,0.66,"DISCOUNT"
"tmz.com","banner",7,"Denver",987,7,0.709,0.66,0.66,"DISCOUNT"
"foxnews.com","banner",5,"Houston",991,7,0.706,0.66,0.66,"DISCOUNT"
"techcrunch.com","banner",4,"Atlanta",996,7,0.703,0.65,0.65,"DISCOUNT"
"people.com","banner",3,"Miami",1000,7,0.7,0.65,0.65,"DISCOUNT"
"buzzfeed.com","banner",1,"Chicago",997,7,0.702,0.65,0.65,"DISCOUNT"
"bbc.com","native",6,"Dallas-Ft. Worth",427,3,0.703,0.65,0.65,"DISCOUNT"
"espn.com","banner",3,"Phoenix",1004,7,0.697,0.65,0.65,"DISCOUNT"
"variety.com","banner",7,"Philadelphia",1008,7,0.694,0.65,0.65,"DISCOUNT"
"nytimes.com","banner",4,"Philadelphia",1000,7,0.7,0.65,0.65,"DISCOUNT"
"buzzfeed.com","video",5,"Denver",427,3,0.703,0.65,0.65,"DISCOUNT"
"people.com","banner",1,"Phoenix",854,6,0.703,0.65,0.65,"DISCOUNT"
"foxnews.com","banner",7,"Philadelphia",1009,7,0.694,0.65,0.65,"DISCOUNT"
"weather.com","banner",1,"Chicago",1005,7,0.697,0.65,0.65,"DISCOUNT"
"people.com","native",2,"Dallas-Ft. Worth",434,3,0.691,0.64,0.64,"DISCOUNT"
"buzzfeed.com","video",1,"Houston",435,3,0.69,0.64,0.64,"DISCOUNT"
"tmz.com","banner",4,"Miami",874,6,0.686,0.64,0.64,"DISCOUNT"
"variety.com","video",5,"Dallas-Ft. Worth",437,3,0.686,0.64,0.64,"DISCOUNT"
"weather.com","video",6,"Atlanta",474,8,1.688,1.57,1.57,"PREMIUM"
"people.com","video",1,"Phoenix",474,8,1.688,1.57,1.57,"PREMIUM"
"foxnews.com","native",3,"Chicago",475,8,1.684,1.57,1.57,"PREMIUM"
"tmz.com","video",7,"Philadelphia",476,8,1.681,1.57,1.57,"PREMIUM"
"forbes.com","native",1,"Los Angeles",476,8,1.681,1.57,1.57,"PREMIUM"
"theverge.com","native",5,"Los Angeles",474,8,1.688,1.57,1.57,"PREMIUM"
"forbes.com","native",7,"Denver",473,8,1.691,1.57,1.57,"PREMIUM"
"foxnews.com","native",1,"Chicago",473,8,1.691,1.57,1.57,"PREMIUM"
"variety.com","native",4,"Chicago",479,8,1.67,1.56,1.56,"PREMIUM"
"theverge.com","native",4,"Philadelphia",478,8,1.674,1.56,1.56,"PREMIUM"
"forbes.com","video",6,"Denver",479,8,1.67,1.56,1.56,"PREMIUM"
"techcrunch.com","video",1,"Dallas-Ft. Worth",477,8,1.677,1.56,1.56,"PREMIUM"
"washingtonpost.com","native",7,"Phoenix",478,8,1.674,1.56,1.56,"PREMIUM"
"buzzfeed.com","native",6,"Denver",477,8,1.677,1.56,1.56,"PREMIUM"
"nytimes.com","video",7,"Denver",478,8,1.674,1.56,1.56,"PREMIUM"
"techcrunch.com","video",3,"Chicago",479,8,1.67,1.56,1.56,"PREMIUM"
"techcrunch.com","native",1,"Dallas-Ft. Worth",482,8,1.66,1.55,1.55,"PREMIUM"
"theverge.com","native",1,"Philadelphia",480,8,1.667,1.55,1.55,"PREMIUM"
"cnn.com","native",3,"Phoenix",481,8,1.663,1.55,1.55,"PREMIUM"
"people.com","native",5,"Atlanta",482,8,1.66,1.55,1.55,"PREMIUM"
"tmz.com","native",3,"Denver",481,8,1.663,1.55,1.55,"PREMIUM"
"theverge.com","native",1,"Los Angeles",480,8,1.667,1.55,1.55,"PREMIUM"
"cnn.com","native",4,"Phoenix",481,8,1.663,1.55,1.55,"PREMIUM"
"weather.com","video",4,"Miami",481,8,1.663,1.55,1.55,"PREMIUM"
"cnet.com","native",4,"Philadelphia",481,8,1.663,1.55,1.55,"PREMIUM"
"washingtonpost.com","video",5,"Atlanta",480,8,1.667,1.55,1.55,"PREMIUM"
"tmz.com","native",7,"Denver",483,8,1.656,1.54,1.54,"PREMIUM"
"people.com","native",7,"Phoenix",485,8,1.649,1.54,1.54,"PREMIUM"
"buzzfeed.com","video",3,"Phoenix",484,8,1.653,1.54,1.54,"PREMIUM"
"techcrunch.com","video",4,"Miami",483,8,1.656,1.54,1.54,"PREMIUM"
"cnet.com","video",6,"New York",485,8,1.649,1.54,1.54,"PREMIUM"
"cnn.com","native",5,"Chicago",483,8,1.656,1.54,1.54,"PREMIUM"
"variety.com","native",6,"Los Angeles",483,8,1.656,1.54,1.54,"PREMIUM"
"washingtonpost.com","native",4,"Miami",485,8,1.649,1.54,1.54,"PREMIUM"
"foxnews.com","video",4,"Philadelphia",483,8,1.656,1.54,1.54,"PREMIUM"
"washingtonpost.com","native",5,"Miami",484,8,1.653,1.54,1.54,"PREMIUM"
"cnn.com","video",6,"Atlanta",484,8,1.653,1.54,1.54,"PREMIUM"
"people.com","video",4,"Chicago",485,8,1.649,1.54,1.54,"PREMIUM"
"washingtonpost.com","native",3,"Philadelphia",483,8,1.656,1.54,1.54,"PREMIUM"
"cnn.com","video",7,"Dallas-Ft. Worth",488,8,1.639,1.53,1.53,"PREMIUM"
"foxnews.com","video",1,"Chicago",488,8,1.639,1.53,1.53,"PREMIUM"
"forbes.com","native",4,"New York",486,8,1.646,1.53,1.53,"PREMIUM"
"espn.com","video",6,"Dallas-Ft. Worth",486,8,1.646,1.53,1.53,"PREMIUM"
"washingtonpost.com","video",3,"Philadelphia",488,8,1.639,1.53,1.53,"PREMIUM"
"weather.com","native",6,"Chicago",487,8,1.643,1.53,1.53,"PREMIUM"
"techcrunch.com","video",1,"Denver",488,8,1.639,1.53,1.53,"PREMIUM"
"tmz.com","native",3,"Atlanta",486,8,1.646,1.53,1.53,"PREMIUM"
"espn.com","native",1,"Philadelphia",487,8,1.643,1.53,1.53,"PREMIUM"
"espn.com","native",6,"New York",427,7,1.639,1.53,1.53,"PREMIUM"
"cnn.com","banner",7,"Los Angeles",972,16,1.646,1.53,1.53,"PREMIUM"
"cnn.com","video",7,"Houston",488,13,2.664,2.48,2.48,"PREMIUM"
"forbes.com","video",3,"Los Angeles",489,13,2.658,2.48,2.48,"PREMIUM"
"foxnews.com","native",7,"Los Angeles",450,12,2.667,2.48,2.48,"PREMIUM"
"washingtonpost.com","video",3,"Dallas-Ft. Worth",489,13,2.658,2.48,2.48,"PREMIUM"
"buzzfeed.com","native",4,"Dallas-Ft. Worth",488,13,2.664,2.48,2.48,"PREMIUM"
"people.com","video",1,"Atlanta",488,13,2.664,2.48,2.48,"PREMIUM"
"weather.com","native",7,"Chicago",489,13,2.658,2.48,2.48,"PREMIUM"
"theverge.com","native",3,"Los Angeles",452,12,2.655,2.47,2.47,"PREMIUM"
"foxnews.com","video",7,"Dallas-Ft. Worth",490,13,2.653,2.47,2.47,"PREMIUM"
"cnn.com","video",7,"Denver",452,12,2.655,2.47,2.47,"PREMIUM"
"espn.com","native",3,"Phoenix",454,12,2.643,2.46,2.46,"PREMIUM"
"techcrunch.com","native",4,"New York",455,12,2.637,2.46,2.46,"PREMIUM"
"weather.com","native",1,"Chicago",454,12,2.643,2.46,2.46,"PREMIUM"
"people.com","video",3,"Atlanta",457,12,2.626,2.45,2.45,"PREMIUM"
"weather.com","video",6,"New York",456,12,2.632,2.45,2.45,"PREMIUM"
"weather.com","video",7,"Los Angeles",495,13,2.626,2.45,2.45,"PREMIUM"
"espn.com","native",1,"Miami",494,13,2.632,2.45,2.45,"PREMIUM"
"variety.com","native",7,"New York",497,13,2.616,2.44,2.44,"PREMIUM"
"variety.com","video",3,"Atlanta",458,12,2.62,2.44,2.44,"PREMIUM"
"weather.com","video",3,"Dallas-Ft. Worth",458,12,2.62,2.44,2.44,"PREMIUM"
"espn.com","native",5,"Philadelphia",497,13,2.616,2.44,2.44,"PREMIUM"
"nytimes.com","video",1,"New York",497,13,2.616,2.44,2.44,"PREMIUM"
"espn.com","video",7,"Philadelphia",459,12,2.614,2.43,2.43,"PREMIUM"
"espn.com","video",7,"Dallas-Ft. Worth",501,13,2.595,2.42,2.42,"PREMIUM"
"buzzfeed.com","native",5,"Los Angeles",423,11,2.6,2.42,2.42,"PREMIUM"
"bbc.com","video",3,"Houston",461,12,2.603,2.42,2.42,"PREMIUM"
"buzzfeed.com","video",3,"Houston",500,13,2.6,2.42,2.42,"PREMIUM"
"espn.com","video",5,"Los Angeles",502,13,2.59,2.41,2.41,"PREMIUM"
"nytimes.com","video",6,"New York",463,12,2.592,2.41,2.41,"PREMIUM"
"buzzfeed.com","video",3,"New York",502,13,2.59,2.41,2.41,"PREMIUM"
"espn.com","native",3,"Dallas-Ft. Worth",426,11,2.582,2.4,2.4,"PREMIUM"
"nytimes.com","native",7,"Atlanta",504,13,2.579,2.4,2.4,"PREMIUM"
"washingtonpost.com","native",1,"Dallas-Ft. Worth",467,12,2.57,2.39,2.39,"PREMIUM"
"buzzfeed.com","native",7,"Dallas-Ft. Worth",467,12,2.57,2.39,2.39,"PREMIUM"
"weather.com","native",1,"Atlanta",467,12,2.57,2.39,2.39,"PREMIUM"
"cnet.com","native",7,"Phoenix",468,12,2.564,2.39,2.39,"PREMIUM"
"nytimes.com","video",7,"Dallas-Ft. Worth",469,12,2.559,2.38,2.38,"PREMIUM"
"techcrunch.com","video",1,"Houston",430,11,2.558,2.38,2.38,"PREMIUM"
"buzzfeed.com","video",5,"Dallas-Ft. Worth",469,12,2.559,2.38,2.38,"PREMIUM"
"espn.com","video",7,"Denver",470,12,2.553,2.38,2.38,"PREMIUM"
"weather.com","video",3,"Los Angeles",472,12,2.542,2.37,2.37,"PREMIUM"
"people.com","native",5,"Chicago",473,12,2.537,2.36,2.36,"PREMIUM"
"espn.com","video",1,"Houston",474,12,2.532,2.36,2.36,"PREMIUM"
"espn.com","native",6,"Los Angeles",474,12,2.532,2.36,2.36,"PREMIUM"
"weather.com","video",4,"Los Angeles",515,13,2.524,2.35,2.35,"PREMIUM"
"variety.com","native",7,"Miami",476,12,2.521,2.35,2.35,"PREMIUM"
"bbc.com","video",3,"Chicago",515,13,2.524,2.35,2.35,"PREMIUM"
"buzzfeed.com","native",7,"Chicago",477,12,2.516,2.34,2.34,"PREMIUM"
"bbc.com","native",1,"Chicago",502,6,1.195,1.11,1.11,"STANDARD"
"tmz.com","video",4,"Phoenix",502,6,1.195,1.11,1.11,"STANDARD"
"people.com","video",5,"New York",503,6,1.193,1.11,1.11,"STANDARD"
"people.com","native",5,"Denver",504,6,1.19,1.11,1.11,"STANDARD"
"bbc.com","video",4,"Philadelphia",504,6,1.19,1.11,1.11,"STANDARD"
"washingtonpost.com","video",5,"Miami",503,6,1.193,1.11,1.11,"STANDARD"
"cnn.com","banner",3,"Houston",920,11,1.196,1.11,1.11,"STANDARD"
"foxnews.com","native",5,"New York",420,5,1.19,1.11,1.11,"STANDARD"
"variety.com","native",6,"New York",502,6,1.195,1.11,1.11,"STANDARD"
"tmz.com","video",3,"Philadelphia",505,6,1.188,1.11,1.11,"STANDARD"
"foxnews.com","native",2,"Miami",419,5,1.193,1.11,1.11,"STANDARD"
"bbc.com","native",4,"Chicago",502,6,1.195,1.11,1.11,"STANDARD"
"washingtonpost.com","banner",7,"Dallas-Ft. Worth",923,11,1.192,1.11,1.11,"STANDARD"
"nytimes.com","native",5,"Atlanta",507,6,1.183,1.1,1.1,"STANDARD"
"foxnews.com","video",7,"Philadelphia",510,6,1.176,1.1,1.1,"STANDARD"
"bbc.com","video",1,"Los Angeles",508,6,1.181,1.1,1.1,"STANDARD"
"weather.com","video",5,"Dallas-Ft. Worth",508,6,1.181,1.1,1.1,"STANDARD"
"variety.com","video",6,"Chicago",507,6,1.183,1.1,1.1,"STANDARD"
"cnet.com","native",5,"New York",507,6,1.183,1.1,1.1,"STANDARD"
"tmz.com","banner",7,"Houston",927,11,1.187,1.1,1.1,"STANDARD"
"tmz.com","native",5,"Atlanta",507,6,1.183,1.1,1.1,"STANDARD"
"forbes.com","native",3,"Denver",508,6,1.181,1.1,1.1,"STANDARD"
"variety.com","native",5,"Houston",509,6,1.179,1.1,1.1,"STANDARD"
"theverge.com","video",7,"Denver",508,6,1.181,1.1,1.1,"STANDARD"
"tmz.com","native",7,"Phoenix",506,6,1.186,1.1,1.1,"STANDARD"
"cnet.com","video",4,"Los Angeles",507,6,1.183,1.1,1.1,"STANDARD"
"espn.com","banner",7,"Philadelphia",941,11,1.169,1.09,1.09,"STANDARD"
"foxnews.com","native",5,"Atlanta",514,6,1.167,1.09,1.09,"STANDARD"
"weather.com","banner",7,"Atlanta",936,11,1.175,1.09,1.09,"STANDARD"
"people.com","video",6,"Chicago",514,6,1.167,1.09,1.09,"STANDARD"
"bbc.com","banner",7,"Miami",944,11,1.165,1.09,1.09,"STANDARD"
"weather.com","banner",1,"New York",1026,12,1.17,1.09,1.09,"STANDARD"
"foxnews.com","banner",2,"Atlanta",917,1,0.109,0.1,0.3,"DISCOUNT"
"theverge.com","banner",2,"Houston",935,1,0.107,0.1,0.3,"DISCOUNT"
"cnn.com","banner",2,"Denver",947,1,0.106,0.1,0.3,"DISCOUNT"
"tmz.com","banner",2,"Chicago",948,1,0.105,0.1,0.3,"DISCOUNT"
"theverge.com","banner",4,"Denver",911,1,0.11,0.1,0.3,"DISCOUNT"
"people.com","banner",2,"Philadelphia",944,1,0.106,0.1,0.3,"DISCOUNT"
"weather.com","banner",2,"Atlanta",942,1,0.106,0.1,0.3,"DISCOUNT"
